"organismofinterest","date_qrt","onset","n_inc","n_adm","inc"
"Klebsiella pneumoniae","2021 Q1","Community-onset",1275,112708,11.312417929517
"Klebsiella pneumoniae","2021 Q1","Hospital-onset",545,112708,4.83550413457785
"Klebsiella pneumoniae","2021 Q1","Post discharge",257,112708,2.2802285552046
"Klebsiella pneumoniae","2021 Q2","Community-onset",1364,122643,11.1217109822819
"Klebsiella pneumoniae","2021 Q2","Hospital-onset",457,122643,3.72626240388771
"Klebsiella pneumoniae","2021 Q2","Post discharge",330,122643,2.69073652797143
"Klebsiella pneumoniae","2021 Q3","Community-onset",1492,121660,12.2636856814072
"Klebsiella pneumoniae","2021 Q3","Hospital-onset",529,121660,4.34818346210751
"Klebsiella pneumoniae","2021 Q3","Post discharge",401,121660,3.29607101759
"Klebsiella pneumoniae","2021 Q4","Community-onset",1380,114060,12.0988953182536
"Klebsiella pneumoniae","2021 Q4","Hospital-onset",511,114060,4.48009819393302
"Klebsiella pneumoniae","2021 Q4","Post discharge",312,114060,2.73540241977906
"Klebsiella pneumoniae","2022 Q1","Community-onset",1246,110418,11.2843920375301
"Klebsiella pneumoniae","2022 Q1","Hospital-onset",440,110418,3.9848575413429
"Klebsiella pneumoniae","2022 Q1","Post discharge",283,110418,2.56298791863645
"Pseudomonas aeruginosa","2007 Q1","Community-onset",1078,127336,8.46579129232896
"Pseudomonas aeruginosa","2007 Q1","Hospital-onset",678,127336,5.32449582207702
"Pseudomonas aeruginosa","2007 Q1","Post discharge",252,127336,1.97901614625872
"Pseudomonas aeruginosa","2007 Q2","Community-onset",1091,127771,8.53871379264465
"Pseudomonas aeruginosa","2007 Q2","Hospital-onset",847,127771,6.62904727989919
"Pseudomonas aeruginosa","2007 Q2","Post discharge",373,127771,2.9192852838281
"Pseudomonas aeruginosa","2007 Q3","Community-onset",1147,127765,8.97741948107854
"Pseudomonas aeruginosa","2007 Q3","Hospital-onset",939,127765,7.34943059523344
"Pseudomonas aeruginosa","2007 Q3","Post discharge",404,127765,3.16205533596838
"Pseudomonas aeruginosa","2007 Q4","Community-onset",1167,125063,9.33129702629875
"Pseudomonas aeruginosa","2007 Q4","Hospital-onset",860,125063,6.87653422674972
"Pseudomonas aeruginosa","2007 Q4","Post discharge",391,125063,3.12642428216179
"Pseudomonas aeruginosa","2008 Q1","Community-onset",1056,131960,8.00242497726584
"Pseudomonas aeruginosa","2008 Q1","Hospital-onset",815,131960,6.17611397393149
"Pseudomonas aeruginosa","2008 Q1","Post discharge",382,131960,2.89481661109427
"Pseudomonas aeruginosa","2008 Q2","Community-onset",1150,132154,8.70196891505365
"Pseudomonas aeruginosa","2008 Q2","Hospital-onset",805,132154,6.09137824053755
"Pseudomonas aeruginosa","2008 Q2","Post discharge",376,132154,2.84516548874798
"Pseudomonas aeruginosa","2008 Q3","Community-onset",1185,131853,8.98728129052809
"Pseudomonas aeruginosa","2008 Q3","Hospital-onset",906,131853,6.87128848035312
"Pseudomonas aeruginosa","2008 Q3","Post discharge",432,131853,3.27637596414189
"Pseudomonas aeruginosa","2008 Q4","Community-onset",1180,127920,9.2245153220763
"Pseudomonas aeruginosa","2008 Q4","Hospital-onset",833,127920,6.51188242651657
"Pseudomonas aeruginosa","2008 Q4","Post discharge",364,127920,2.84552845528455
"Pseudomonas aeruginosa","2009 Q1","Community-onset",1088,134338,8.0989742291831
"Pseudomonas aeruginosa","2009 Q1","Hospital-onset",776,134338,5.77647426640266
"Pseudomonas aeruginosa","2009 Q1","Post discharge",368,134338,2.73935893045899
"Pseudomonas aeruginosa","2009 Q2","Community-onset",1176,138175,8.51094626379591
"Pseudomonas aeruginosa","2009 Q2","Hospital-onset",823,138175,5.95621494481636
"Pseudomonas aeruginosa","2009 Q2","Post discharge",370,138175,2.67776370544599
"Pseudomonas aeruginosa","2009 Q3","Community-onset",1316,138183,9.52360275866062
"Pseudomonas aeruginosa","2009 Q3","Hospital-onset",826,138183,5.977580454904
"Pseudomonas aeruginosa","2009 Q3","Post discharge",437,138183,3.16247295253396
"Pseudomonas aeruginosa","2009 Q4","Community-onset",1280,132778,9.64015122987242
"Pseudomonas aeruginosa","2009 Q4","Hospital-onset",784,132778,5.90459262829686
"Pseudomonas aeruginosa","2009 Q4","Post discharge",422,132778,3.17823735859856
"Pseudomonas aeruginosa","2010 Q1","Community-onset",1153,138694,8.31326517369172
"Pseudomonas aeruginosa","2010 Q1","Hospital-onset",816,138694,5.88345566498911
"Pseudomonas aeruginosa","2010 Q1","Post discharge",380,138694,2.73984454987238
"Pseudomonas aeruginosa","2010 Q2","Community-onset",1204,141169,8.52878464818763
"Pseudomonas aeruginosa","2010 Q2","Hospital-onset",754,141169,5.34111596738661
"Pseudomonas aeruginosa","2010 Q2","Post discharge",386,141169,2.73431135730932
"Pseudomonas aeruginosa","2010 Q3","Community-onset",1354,140257,9.65370712335213
"Pseudomonas aeruginosa","2010 Q3","Hospital-onset",836,140257,5.96048682062214
"Pseudomonas aeruginosa","2010 Q3","Post discharge",417,140257,2.97311364138688
"Pseudomonas aeruginosa","2010 Q4","Community-onset",1238,134637,9.19509495903801
"Pseudomonas aeruginosa","2010 Q4","Hospital-onset",748,134637,5.55567934520229
"Pseudomonas aeruginosa","2010 Q4","Post discharge",364,134637,2.70356588456368
"Pseudomonas aeruginosa","2011 Q1","Community-onset",1130,139539,8.09809443954737
"Pseudomonas aeruginosa","2011 Q1","Hospital-onset",699,139539,5.00935222410939
"Pseudomonas aeruginosa","2011 Q1","Post discharge",352,139539,2.52259225019529
"Pseudomonas aeruginosa","2011 Q2","Community-onset",1200,141372,8.48824378236143
"Pseudomonas aeruginosa","2011 Q2","Hospital-onset",692,141372,4.89488724782842
"Pseudomonas aeruginosa","2011 Q2","Post discharge",424,141372,2.9991794697677
"Pseudomonas aeruginosa","2011 Q3","Community-onset",1328,139364,9.52900318590167
"Pseudomonas aeruginosa","2011 Q3","Hospital-onset",797,139364,5.71883700238225
"Pseudomonas aeruginosa","2011 Q3","Post discharge",425,139364,3.04956803765678
"Pseudomonas aeruginosa","2011 Q4","Community-onset",1281,135771,9.43500452968602
"Pseudomonas aeruginosa","2011 Q4","Hospital-onset",743,135771,5.47244993408018
"Pseudomonas aeruginosa","2011 Q4","Post discharge",431,135771,3.17446288235337
"Pseudomonas aeruginosa","2012 Q1","Community-onset",1210,140774,8.59533720715473
"Pseudomonas aeruginosa","2012 Q1","Hospital-onset",708,140774,5.02933780385583
"Pseudomonas aeruginosa","2012 Q1","Post discharge",355,140774,2.52177248639664
"Pseudomonas aeruginosa","2012 Q2","Community-onset",1254,140781,8.90745199991476
"Pseudomonas aeruginosa","2012 Q2","Hospital-onset",667,140781,4.73785525035339
"Pseudomonas aeruginosa","2012 Q2","Post discharge",410,140781,2.91232481655905
"Pseudomonas aeruginosa","2012 Q3","Community-onset",1315,138247,9.51196047653837
"Pseudomonas aeruginosa","2012 Q3","Hospital-onset",751,138247,5.43230594515613
"Pseudomonas aeruginosa","2012 Q3","Post discharge",411,138247,2.9729397382945
"Pseudomonas aeruginosa","2012 Q4","Community-onset",1180,133753,8.82223202470225
"Pseudomonas aeruginosa","2012 Q4","Hospital-onset",691,133753,5.1662392619231
"Pseudomonas aeruginosa","2012 Q4","Post discharge",364,133753,2.72143428558612
"Pseudomonas aeruginosa","2013 Q1","Community-onset",1091,136643,7.98430947798277
"Pseudomonas aeruginosa","2013 Q1","Hospital-onset",662,136643,4.84474140643868
"Pseudomonas aeruginosa","2013 Q1","Post discharge",364,136643,2.66387593949196
"Pseudomonas aeruginosa","2013 Q2","Community-onset",1149,138223,8.31265418924492
"Pseudomonas aeruginosa","2013 Q2","Hospital-onset",585,138223,4.23229129739624
"Pseudomonas aeruginosa","2013 Q2","Post discharge",371,138223,2.68406849800684
"Pseudomonas aeruginosa","2013 Q3","Community-onset",1314,137496,9.55664164775703
"Pseudomonas aeruginosa","2013 Q3","Hospital-onset",597,137496,4.3419444929307
"Pseudomonas aeruginosa","2013 Q3","Post discharge",390,137496,2.83644615116076
"Pseudomonas aeruginosa","2013 Q4","Community-onset",1168,134299,8.6970118913767
"Pseudomonas aeruginosa","2013 Q4","Hospital-onset",556,134299,4.1400159345937
"Pseudomonas aeruginosa","2013 Q4","Post discharge",380,134299,2.82950729342735
"Pseudomonas aeruginosa","2014 Q1","Community-onset",1097,136466,8.03863233332845
"Pseudomonas aeruginosa","2014 Q1","Hospital-onset",518,136466,3.79581727316694
"Pseudomonas aeruginosa","2014 Q1","Post discharge",285,136466,2.08843228349919
"Pseudomonas aeruginosa","2014 Q2","Community-onset",1122,141215,7.94533158658783
"Pseudomonas aeruginosa","2014 Q2","Hospital-onset",536,141215,3.79563077576745
"Pseudomonas aeruginosa","2014 Q2","Post discharge",366,141215,2.59179265658747
"Pseudomonas aeruginosa","2014 Q3","Community-onset",1178,139658,8.43489094788698
"Pseudomonas aeruginosa","2014 Q3","Hospital-onset",606,139658,4.33917140443082
"Pseudomonas aeruginosa","2014 Q3","Post discharge",403,139658,2.88562058743502
"Pseudomonas aeruginosa","2014 Q4","Community-onset",1159,134458,8.61979205402431
"Pseudomonas aeruginosa","2014 Q4","Hospital-onset",536,134458,3.98637492748665
"Pseudomonas aeruginosa","2014 Q4","Post discharge",339,134458,2.52123339630219
"Pseudomonas aeruginosa","2015 Q1","Community-onset",988,135886,7.27080052396862
"Pseudomonas aeruginosa","2015 Q1","Hospital-onset",546,135886,4.01807397377213
"Pseudomonas aeruginosa","2015 Q1","Post discharge",333,135886,2.45058357741048
"Pseudomonas aeruginosa","2015 Q2","Community-onset",994,138705,7.16628816553116
"Pseudomonas aeruginosa","2015 Q2","Hospital-onset",513,138705,3.69849680977614
"Pseudomonas aeruginosa","2015 Q2","Post discharge",327,138705,2.35752135827836
"Pseudomonas aeruginosa","2015 Q3","Community-onset",1172,137203,8.5420872721442
"Pseudomonas aeruginosa","2015 Q3","Hospital-onset",493,137203,3.59321589178079
"Pseudomonas aeruginosa","2015 Q3","Post discharge",349,137203,2.54367615868458
"Pseudomonas aeruginosa","2015 Q4","Community-onset",1104,132219,8.34978331404715
"Pseudomonas aeruginosa","2015 Q4","Hospital-onset",476,132219,3.60008773323047
"Pseudomonas aeruginosa","2015 Q4","Post discharge",371,132219,2.80595073325316
"Pseudomonas aeruginosa","2016 Q1","Community-onset",1003,138117,7.26195906369238
"Pseudomonas aeruginosa","2016 Q1","Hospital-onset",462,138117,3.34499011707465
"Pseudomonas aeruginosa","2016 Q1","Post discharge",351,138117,2.5413236603749
"Pseudomonas aeruginosa","2016 Q2","Community-onset",1113,137059,8.1205904026733
"Pseudomonas aeruginosa","2016 Q2","Hospital-onset",453,137059,3.30514595903954
"Pseudomonas aeruginosa","2016 Q2","Post discharge",365,137059,2.66308669988837
"Pseudomonas aeruginosa","2016 Q3","Community-onset",1133,135157,8.38284365589648
"Pseudomonas aeruginosa","2016 Q3","Hospital-onset",570,135157,4.21731763800617
"Pseudomonas aeruginosa","2016 Q3","Post discharge",395,135157,2.92252713510954
"Pseudomonas aeruginosa","2016 Q4","Community-onset",1239,130683,9.48095773742568
"Pseudomonas aeruginosa","2016 Q4","Hospital-onset",457,130683,3.4970118531102
"Pseudomonas aeruginosa","2016 Q4","Post discharge",348,130683,2.6629324395675
"Pseudomonas aeruginosa","2017 Q1","Community-onset",1139,136477,8.34572858430358
"Pseudomonas aeruginosa","2017 Q1","Hospital-onset",397,136477,2.90891505528404
"Pseudomonas aeruginosa","2017 Q1","Post discharge",357,136477,2.61582537716978
"Pseudomonas aeruginosa","2017 Q2","Community-onset",1143,136124,8.39675589903323
"Pseudomonas aeruginosa","2017 Q2","Hospital-onset",417,136124,3.06338338573653
"Pseudomonas aeruginosa","2017 Q2","Post discharge",341,136124,2.50506890776057
"Pseudomonas aeruginosa","2017 Q3","Community-onset",1189,133818,8.88520228967702
"Pseudomonas aeruginosa","2017 Q3","Hospital-onset",478,133818,3.57201572284745
"Pseudomonas aeruginosa","2017 Q3","Post discharge",395,133818,2.95177031490532
"Pseudomonas aeruginosa","2017 Q4","Community-onset",1157,132108,8.75798589033215
"Pseudomonas aeruginosa","2017 Q4","Hospital-onset",448,132108,3.39116480455385
"Pseudomonas aeruginosa","2017 Q4","Post discharge",385,132108,2.91428225391346
"Pseudomonas aeruginosa","2018 Q1","Community-onset",1121,136697,8.20061888702751
"Pseudomonas aeruginosa","2018 Q1","Hospital-onset",429,136697,3.13832783455379
"Pseudomonas aeruginosa","2018 Q1","Post discharge",341,136697,2.49456827874789
"Pseudomonas aeruginosa","2018 Q2","Community-onset",1129,136870,8.24870314897348
"Pseudomonas aeruginosa","2018 Q2","Hospital-onset",394,136870,2.87864396872945
"Pseudomonas aeruginosa","2018 Q2","Post discharge",378,136870,2.76174472126836
"Pseudomonas aeruginosa","2018 Q3","Community-onset",1272,133799,9.50679750969738
"Pseudomonas aeruginosa","2018 Q3","Hospital-onset",465,133799,3.47536229717711
"Pseudomonas aeruginosa","2018 Q3","Post discharge",388,133799,2.89987219635423
"Pseudomonas aeruginosa","2018 Q4","Community-onset",1225,131059,9.34693534972799
"Pseudomonas aeruginosa","2018 Q4","Hospital-onset",398,131059,3.03680021974836
"Pseudomonas aeruginosa","2018 Q4","Post discharge",325,131059,2.47979917441763
"Pseudomonas aeruginosa","2019 Q1","Community-onset",1172,134984,8.68251051976531
"Pseudomonas aeruginosa","2019 Q1","Hospital-onset",387,134984,2.86700646002489
"Pseudomonas aeruginosa","2019 Q1","Post discharge",342,134984,2.53363361583595
"Pseudomonas aeruginosa","2019 Q2","Community-onset",1208,136761,8.83292751588538
"Pseudomonas aeruginosa","2019 Q2","Hospital-onset",382,136761,2.79319396611607
"Pseudomonas aeruginosa","2019 Q2","Post discharge",356,136761,2.60308128779403
"Pseudomonas aeruginosa","2019 Q3","Community-onset",1383,133801,10.3362456184931
"Pseudomonas aeruginosa","2019 Q3","Hospital-onset",438,133801,3.27351813514099
"Pseudomonas aeruginosa","2019 Q3","Post discharge",385,133801,2.87740749321754
"Pseudomonas aeruginosa","2019 Q4","Community-onset",1256,129551,9.69502358144669
"Pseudomonas aeruginosa","2019 Q4","Hospital-onset",403,129551,3.11074403130813
"Pseudomonas aeruginosa","2019 Q4","Post discharge",348,129551,2.68620080122886
"Pseudomonas aeruginosa","2020 Q1","Community-onset",1160,124192,9.34037619170317
"Pseudomonas aeruginosa","2020 Q1","Hospital-onset",378,124192,3.04367431074465
"Pseudomonas aeruginosa","2020 Q1","Post discharge",327,124192,2.63301984024736
"Pseudomonas aeruginosa","2020 Q2","Community-onset",1096,93235,11.7552421301014
"Pseudomonas aeruginosa","2020 Q2","Hospital-onset",407,93235,4.36531345524749
"Pseudomonas aeruginosa","2020 Q2","Post discharge",222,93235,2.38108006649863
"Pseudomonas aeruginosa","2020 Q3","Community-onset",1273,113339,11.2317913516089
"Pseudomonas aeruginosa","2020 Q3","Hospital-onset",531,113339,4.68505986465383
"Pseudomonas aeruginosa","2020 Q3","Post discharge",307,113339,2.70868809500701
"Pseudomonas aeruginosa","2020 Q4","Community-onset",1146,113705,10.0787124576756
"Pseudomonas aeruginosa","2020 Q4","Hospital-onset",579,113705,5.09212435688844
"Pseudomonas aeruginosa","2020 Q4","Post discharge",309,113705,2.71755859460886
"Pseudomonas aeruginosa","2021 Q1","Community-onset",1039,112708,9.21851155197501
"Pseudomonas aeruginosa","2021 Q1","Hospital-onset",582,112708,5.1637860666501
"Pseudomonas aeruginosa","2021 Q1","Post discharge",256,112708,2.271356070554
"Pseudomonas aeruginosa","2021 Q2","Community-onset",1080,122643,8.80604681881559
"Pseudomonas aeruginosa","2021 Q2","Hospital-onset",459,122643,3.74256989799662
"Pseudomonas aeruginosa","2021 Q2","Post discharge",320,122643,2.60919905742684
"Pseudomonas aeruginosa","2021 Q3","Community-onset",1201,121660,9.87177379582443
"Pseudomonas aeruginosa","2021 Q3","Hospital-onset",587,121660,4.82492191352951
"Pseudomonas aeruginosa","2021 Q3","Post discharge",370,121660,3.04126253493342
"Pseudomonas aeruginosa","2021 Q4","Community-onset",1164,114060,10.2051551814834
"Pseudomonas aeruginosa","2021 Q4","Hospital-onset",604,114060,5.29545853059793
"Pseudomonas aeruginosa","2021 Q4","Post discharge",309,114060,2.70910047343503
"Pseudomonas aeruginosa","2022 Q1","Community-onset",1015,110418,9.19234182832509
"Pseudomonas aeruginosa","2022 Q1","Hospital-onset",547,110418,4.95390244344219
"Pseudomonas aeruginosa","2022 Q1","Post discharge",285,110418,2.58110090746074
"Serratia marcescens","2007 Q1","Community-onset",191,127336,1.4999685870453
"Serratia marcescens","2007 Q1","Hospital-onset",135,127336,1.06018722121003
"Serratia marcescens","2007 Q1","Post discharge",48,127336,0.376955456430232
"Serratia marcescens","2007 Q2","Community-onset",184,127771,1.44007638666051
"Serratia marcescens","2007 Q2","Hospital-onset",163,127771,1.27571984253078
"Serratia marcescens","2007 Q2","Post discharge",65,127771,0.508722636592028
"Serratia marcescens","2007 Q3","Community-onset",198,127765,1.54972018941025
"Serratia marcescens","2007 Q3","Hospital-onset",189,127765,1.47927836261887
"Serratia marcescens","2007 Q3","Post discharge",84,127765,0.657457050052831
"Serratia marcescens","2007 Q4","Community-onset",224,125063,1.79109728696737
"Serratia marcescens","2007 Q4","Hospital-onset",145,125063,1.15941565451013
"Serratia marcescens","2007 Q4","Post discharge",72,125063,0.575709842239511
"Serratia marcescens","2008 Q1","Community-onset",195,131960,1.47772052137011
"Serratia marcescens","2008 Q1","Hospital-onset",123,131960,0.932100636556532
"Serratia marcescens","2008 Q1","Post discharge",50,131960,0.378902697787208
"Serratia marcescens","2008 Q2","Community-onset",181,132154,1.36961423793453
"Serratia marcescens","2008 Q2","Hospital-onset",158,132154,1.19557485963346
"Serratia marcescens","2008 Q2","Post discharge",63,132154,0.476716557955113
"Serratia marcescens","2008 Q3","Community-onset",175,131853,1.32723563362229
"Serratia marcescens","2008 Q3","Hospital-onset",165,131853,1.2513935974153
"Serratia marcescens","2008 Q3","Post discharge",59,131853,0.44746801362123
"Serratia marcescens","2008 Q4","Community-onset",209,127920,1.63383364602877
"Serratia marcescens","2008 Q4","Hospital-onset",133,127920,1.03971232020013
"Serratia marcescens","2008 Q4","Post discharge",69,127920,0.539399624765478
"Serratia marcescens","2009 Q1","Community-onset",191,134338,1.42178683618931
"Serratia marcescens","2009 Q1","Hospital-onset",118,134338,0.878381396179785
"Serratia marcescens","2009 Q1","Post discharge",48,134338,0.357307686581608
"Serratia marcescens","2009 Q2","Community-onset",208,138175,1.50533743441288
"Serratia marcescens","2009 Q2","Hospital-onset",123,138175,0.890175502080695
"Serratia marcescens","2009 Q2","Post discharge",74,138175,0.535552741089198
"Serratia marcescens","2009 Q3","Community-onset",230,138183,1.66445944870208
"Serratia marcescens","2009 Q3","Hospital-onset",158,138183,1.14341127345621
"Serratia marcescens","2009 Q3","Post discharge",72,138183,0.52104817524587
"Serratia marcescens","2009 Q4","Community-onset",212,132778,1.59665004744762
"Serratia marcescens","2009 Q4","Hospital-onset",143,132778,1.07698564521231
"Serratia marcescens","2009 Q4","Post discharge",71,132778,0.534727138531986
"Serratia marcescens","2010 Q1","Community-onset",200,138694,1.44202344730125
"Serratia marcescens","2010 Q1","Hospital-onset",151,138694,1.08872770271245
"Serratia marcescens","2010 Q1","Post discharge",52,138694,0.374926096298326
"Serratia marcescens","2010 Q2","Community-onset",169,141169,1.19714668234527
"Serratia marcescens","2010 Q2","Hospital-onset",126,141169,0.892547230624287
"Serratia marcescens","2010 Q2","Post discharge",61,141169,0.432106198953028
"Serratia marcescens","2010 Q3","Community-onset",212,140257,1.5115110119281
"Serratia marcescens","2010 Q3","Hospital-onset",137,140257,0.976778342613916
"Serratia marcescens","2010 Q3","Post discharge",58,140257,0.413526597602972
"Serratia marcescens","2010 Q4","Community-onset",207,134637,1.5374674123755
"Serratia marcescens","2010 Q4","Hospital-onset",119,134637,0.883858077645818
"Serratia marcescens","2010 Q4","Post discharge",68,134637,0.505061758654753
"Serratia marcescens","2011 Q1","Community-onset",191,139539,1.36879295394119
"Serratia marcescens","2011 Q1","Hospital-onset",106,139539,0.75964425716108
"Serratia marcescens","2011 Q1","Post discharge",61,139539,0.437153770630433
"Serratia marcescens","2011 Q2","Community-onset",221,141372,1.56325156325156
"Serratia marcescens","2011 Q2","Hospital-onset",110,141372,0.778089013383131
"Serratia marcescens","2011 Q2","Post discharge",62,141372,0.438559262088674
"Serratia marcescens","2011 Q3","Community-onset",203,139364,1.456617203869
"Serratia marcescens","2011 Q3","Hospital-onset",137,139364,0.983037226256422
"Serratia marcescens","2011 Q3","Post discharge",66,139364,0.473579977612583
"Serratia marcescens","2011 Q4","Community-onset",190,135771,1.39941519175671
"Serratia marcescens","2011 Q4","Hospital-onset",112,135771,0.824918428825007
"Serratia marcescens","2011 Q4","Post discharge",53,135771,0.390363185068976
"Serratia marcescens","2012 Q1","Community-onset",167,140774,1.18629860627673
"Serratia marcescens","2012 Q1","Hospital-onset",99,140774,0.703254862403569
"Serratia marcescens","2012 Q1","Post discharge",59,140774,0.419111483654652
"Serratia marcescens","2012 Q2","Community-onset",198,140781,1.40643978946023
"Serratia marcescens","2012 Q2","Hospital-onset",104,140781,0.738736051029613
"Serratia marcescens","2012 Q2","Post discharge",50,140781,0.355161562995006
"Serratia marcescens","2012 Q3","Community-onset",221,138247,1.59858803446006
"Serratia marcescens","2012 Q3","Hospital-onset",127,138247,0.918645612563021
"Serratia marcescens","2012 Q3","Post discharge",63,138247,0.45570609127142
"Serratia marcescens","2012 Q4","Community-onset",212,133753,1.58501117731939
"Serratia marcescens","2012 Q4","Hospital-onset",120,133753,0.897176138105313
"Serratia marcescens","2012 Q4","Post discharge",52,133753,0.388776326512303
"Serratia marcescens","2013 Q1","Community-onset",163,136643,1.19288950037689
"Serratia marcescens","2013 Q1","Hospital-onset",101,136643,0.739152389804088
"Serratia marcescens","2013 Q1","Post discharge",45,136643,0.32932532218994
"Serratia marcescens","2013 Q2","Community-onset",193,138223,1.39629439384184
"Serratia marcescens","2013 Q2","Hospital-onset",100,138223,0.723468597845511
"Serratia marcescens","2013 Q2","Post discharge",64,138223,0.463019902621127
"Serratia marcescens","2013 Q3","Community-onset",201,137496,1.46186070867516
"Serratia marcescens","2013 Q3","Hospital-onset",125,137496,0.90911735614127
"Serratia marcescens","2013 Q3","Post discharge",61,137496,0.44364926979694
"Serratia marcescens","2013 Q4","Community-onset",173,134299,1.28817042569193
"Serratia marcescens","2013 Q4","Hospital-onset",110,134299,0.81906790072897
"Serratia marcescens","2013 Q4","Post discharge",60,134299,0.446764309488529
"Serratia marcescens","2014 Q1","Community-onset",187,136466,1.37030469127841
"Serratia marcescens","2014 Q1","Hospital-onset",87,136466,0.637521433910278
"Serratia marcescens","2014 Q1","Post discharge",53,136466,0.388375126405112
"Serratia marcescens","2014 Q2","Community-onset",177,141215,1.25340792408738
"Serratia marcescens","2014 Q2","Hospital-onset",108,141215,0.764791275714336
"Serratia marcescens","2014 Q2","Post discharge",55,141215,0.389477038558227
"Serratia marcescens","2014 Q3","Community-onset",212,139658,1.51799395666557
"Serratia marcescens","2014 Q3","Hospital-onset",98,139658,0.701714187515216
"Serratia marcescens","2014 Q3","Post discharge",79,139658,0.56566755932349
"Serratia marcescens","2014 Q4","Community-onset",196,134458,1.4577042645287
"Serratia marcescens","2014 Q4","Hospital-onset",90,134458,0.669353999018281
"Serratia marcescens","2014 Q4","Post discharge",59,134458,0.438798732689762
"Serratia marcescens","2015 Q1","Community-onset",167,135886,1.22897134362628
"Serratia marcescens","2015 Q1","Hospital-onset",87,135886,0.640242556260395
"Serratia marcescens","2015 Q1","Post discharge",47,135886,0.345878162577455
"Serratia marcescens","2015 Q2","Community-onset",198,138705,1.4274899967557
"Serratia marcescens","2015 Q2","Hospital-onset",70,138705,0.504668180671209
"Serratia marcescens","2015 Q2","Post discharge",58,138705,0.418153635413287
"Serratia marcescens","2015 Q3","Community-onset",214,137203,1.55973265890688
"Serratia marcescens","2015 Q3","Hospital-onset",86,137203,0.62680845171024
"Serratia marcescens","2015 Q3","Post discharge",67,137203,0.488327514704489
"Serratia marcescens","2015 Q4","Community-onset",211,132219,1.59583720947821
"Serratia marcescens","2015 Q4","Hospital-onset",90,132219,0.680688857123409
"Serratia marcescens","2015 Q4","Post discharge",59,132219,0.446229361892013
"Serratia marcescens","2016 Q1","Community-onset",193,138117,1.39736600128876
"Serratia marcescens","2016 Q1","Hospital-onset",104,138117,0.75298478825923
"Serratia marcescens","2016 Q1","Post discharge",51,138117,0.369252155780968
"Serratia marcescens","2016 Q2","Community-onset",216,137059,1.57596363609832
"Serratia marcescens","2016 Q2","Hospital-onset",84,137059,0.61287474737157
"Serratia marcescens","2016 Q2","Post discharge",47,137059,0.342918013410283
"Serratia marcescens","2016 Q3","Community-onset",221,135157,1.6351354350866
"Serratia marcescens","2016 Q3","Hospital-onset",95,135157,0.702886273001028
"Serratia marcescens","2016 Q3","Post discharge",67,135157,0.495719792537567
"Serratia marcescens","2016 Q4","Community-onset",198,130683,1.51511673285737
"Serratia marcescens","2016 Q4","Hospital-onset",94,130683,0.719297842871682
"Serratia marcescens","2016 Q4","Post discharge",55,130683,0.420865759127048
"Serratia marcescens","2017 Q1","Community-onset",192,136477,1.40683045494845
"Serratia marcescens","2017 Q1","Hospital-onset",80,136477,0.586179356228522
"Serratia marcescens","2017 Q1","Post discharge",54,136477,0.395671065454252
"Serratia marcescens","2017 Q2","Community-onset",213,136124,1.56474978695895
"Serratia marcescens","2017 Q2","Hospital-onset",71,136124,0.52158326231965
"Serratia marcescens","2017 Q2","Post discharge",61,136124,0.448120831007023
"Serratia marcescens","2017 Q3","Community-onset",220,133818,1.64402397285866
"Serratia marcescens","2017 Q3","Hospital-onset",97,133818,0.724865115305863
"Serratia marcescens","2017 Q3","Post discharge",44,133818,0.328804794571732
"Serratia marcescens","2017 Q4","Community-onset",220,132108,1.66530414509341
"Serratia marcescens","2017 Q4","Hospital-onset",76,132108,0.575286886486814
"Serratia marcescens","2017 Q4","Post discharge",60,132108,0.454173857752748
"Serratia marcescens","2018 Q1","Community-onset",223,136697,1.63134523800815
"Serratia marcescens","2018 Q1","Hospital-onset",86,136697,0.629128656810318
"Serratia marcescens","2018 Q1","Post discharge",75,136697,0.548658712334579
"Serratia marcescens","2018 Q2","Community-onset",190,136870,1.3881785636005
"Serratia marcescens","2018 Q2","Hospital-onset",77,136870,0.562577628406517
"Serratia marcescens","2018 Q2","Post discharge",74,136870,0.540659019507562
"Serratia marcescens","2018 Q3","Community-onset",247,133799,1.84605266108117
"Serratia marcescens","2018 Q3","Hospital-onset",76,133799,0.568016203409592
"Serratia marcescens","2018 Q3","Post discharge",77,133799,0.575490100822876
"Serratia marcescens","2018 Q4","Community-onset",225,131059,1.71678404382759
"Serratia marcescens","2018 Q4","Hospital-onset",84,131059,0.640932709695633
"Serratia marcescens","2018 Q4","Post discharge",72,131059,0.549370894024829
"Serratia marcescens","2019 Q1","Community-onset",226,134984,1.67427250637113
"Serratia marcescens","2019 Q1","Hospital-onset",72,134984,0.533396550702305
"Serratia marcescens","2019 Q1","Post discharge",60,134984,0.444497125585255
"Serratia marcescens","2019 Q2","Community-onset",220,136761,1.608645739648
"Serratia marcescens","2019 Q2","Hospital-onset",65,136761,0.475281695805091
"Serratia marcescens","2019 Q2","Post discharge",73,136761,0.533777904519563
"Serratia marcescens","2019 Q3","Community-onset",242,133801,1.80865613859388
"Serratia marcescens","2019 Q3","Hospital-onset",81,133801,0.605376641430184
"Serratia marcescens","2019 Q3","Post discharge",68,133801,0.508217427373488
"Serratia marcescens","2019 Q4","Community-onset",261,129551,2.01465060092164
